Time,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20
17.0,0.6131835633865895,0.038547124801194266,0.9727947178624873,1.2350593629940545,-1.6088871568606398,-0.3960486205220666,1.5005042244704578,0.3436656107871777,-1.2552998585608546,0.8499988770437672,1.440816723291242,-0.8069682691462774,-0.04246783949868043,-1.1195941198303756,1.5749249882840164,1.2260192950304158,0.24837451169647295,1.4929658360236777,-0.20722021055817322,1.1229642126663693
17.5,-0.21379727064135567,0.560071853398551,-0.44900429464697883,0.7484091870109879,-0.4673072537844688,0.08832349546358309,0.9475321797895747,-1.3589574845107628,-1.1281269264368392,0.00803524809594347,-0.31862635757880997,-0.7991732551448291,-0.9950680113722448,1.3512729180348033,-0.316451256440446,-1.3967629676665296,-0.7481137666963941,1.818364271962126,0.17556459401194305,1.0700528022898494
18.0,0.47989020283461187,-0.2995588490363653,0.8868854048735763,-0.8025375759637638,-0.32479934750635875,-0.9419318936826266,0.2433695300783581,2.0561260887126247,1.0734506134452813,0.8182404357382845,-0.33122819847944207,-0.5657991901741003,-0.36370986682731365,0.5886763306444768,-2.2251407090477024,-0.905309833139675,-0.27373818332122957,0.7189647969190068,1.6865161437435439,0.3931569296733126
18.5,0.3719755555554909,1.5128592161816026,0.7877605298277273,-0.37099284882834893,1.6670160338384052,-1.2396807423614944,-1.039274359806166,-0.35645434997869585,-1.4129110566673415,-0.42154512563111823,-0.5553025969428268,0.8892377577793755,1.6125274229874775,-0.864568061396827,-0.21926507528099082,2.240395217243744,0.4418397775035799,-0.8114509008256453,0.2909405376472415,0.06708491476441653
19.0,-0.8982652973111309,2.362248510369537,-1.2330207375644882,-0.9838278404702848,1.2718441478749962,-0.4148939636649206,1.4147323706267687,0.0736061973973641,-0.5116850932243884,-1.793803398066501,-0.9435577220511749,0.13124327371257094,0.7783711460905828,-1.3575990435637924,1.0299649760667138,1.817213221336319,0.29786061976975686,-1.3491691620848094,-1.9505740914708296,-0.5588571555923576
19.5,-0.4352445837518808,-0.2870647812334636,-2.5030710468051636,-1.5882472256554634,-0.6991101290199387,-0.7188891468408902,-0.042334543353463164,0.05576467963716486,-0.5776334518723496,-0.6354084431849807,-1.8158707158747727,0.28644237248095583,-0.3157949296723003,-0.5477587773956124,0.1727449592784465,-0.7587643265644097,-0.7827631654422166,0.5666977782869931,-1.196748425790093,-1.3528094424322747
20.0,1.4745961590234544,1.1707319339319051,0.06066195211270342,0.22606570828039263,-0.3492045270362546,-1.605629838194357,0.4769339241476295,1.4932716123336072,-1.5501294517117516,-0.006282998864716727,-0.8230207109919947,-0.9574441422692616,-0.039503953968848204,-1.3331675144218758,-0.8563605747234748,-1.5163051894701463,-1.6886798901676672,0.10695529322480157,1.5859788666756565,-0.9227193610598734
20.5,0.6367518372270446,0.1734387447717593,0.8579033724852361,-0.595703980644912,-1.2892994266063988,0.2960187017387035,0.4980331134444339,2.556568284085905,0.5158997151052187,0.10005130331083498,-1.0977066582733428,-0.403228417939901,0.6581062059810104,-0.7030787798868837,-0.1484696114004889,1.5771642297558828,-2.2179319077111743,-1.0669690426348704,1.2831807584729757,1.8948755686411107
21.0,0.9422168136007638,-0.03325978884040426,-1.1946601751923198,0.32286996744386903,1.4727276084552676,0.2068545208632344,-1.5944851135826499,0.9007695209454565,-0.14123797337843758,-2.386087282339764,0.3524803473318443,0.3695271424780392,-0.30430081698943057,0.8293515190450151,0.992127653611211,1.807334892821062,0.6311521798277535,1.0955783765076448,-0.8786542331156308,1.5375647395791907
21.5,1.7612184947588194,0.6101560960782302,0.5028376871598846,-0.5425092700920389,0.16811610189236512,2.846532254918166,1.476093383533413,0.468571073168864,0.9750780326119202,-1.1222330884371463,1.1708559660573434,-1.5832817847423744,0.16080832317106705,0.38418995088978625,0.18135519072138073,-0.5827699953719552,2.8413600958126657,2.0603672568284925,-1.6696291924314908,0.10603136064581997
22.0,1.3950118835911829,-1.97095661554999,0.04172560464177394,1.104720595680699,0.34594257935517747,-0.23824897186592017,0.13610848796838432,-0.7177007796438715,0.9452955418184551,-0.6530438306367357,-0.3265024290070866,-1.2866947661415025,-0.30583762221251887,-0.3495964448528461,-0.6571516424032245,-2.2489200595552097,-0.15192300246582746,0.7553582839031918,1.5858255985746297,-1.962407502158301
22.5,-0.962091792973228,-0.07640583661062585,-1.113982049576454,-0.690394900100786,0.023897292941283566,-0.12342935579947989,0.17808758159569874,-0.41742881073119353,0.9524718948576355,0.6940854317192809,-1.7377879398226612,0.31212546858389806,-0.7729847875662177,3.4332228035569625,0.00676579479433953,-1.0996931490993995,-2.329525762623447,-1.282393739361313,1.674479072712388,0.9897452295844741
23.0,0.06166782883854373,2.379041420409445,-0.3495896659347385,1.2406049316278083,0.24102474279327737,0.9854371914583976,1.2254544212708884,0.22907371695375356,2.374140715783506,2.971821652751366,0.10087686832339343,1.5105493229126972,0.26332490572593703,1.8103559323341436,-0.22150045015339956,0.9201115072922914,-1.276498094317938,-0.13053399802746157,-1.4910781453088002,1.3068241556523226
23.5,0.011291673038788697,-0.545358034657654,0.3628164606003728,0.5623919288975039,0.6252456056694001,-1.7089463471778241,0.719665914990526,1.170730026226446,-1.915053195771873,0.44591908381958956,0.07809287280273922,0.8966305716199168,0.4408903255210431,0.6864500711594074,-0.7367371069644216,1.0229822646866318,-0.2858844882069803,1.506937162144197,-0.920864382806261,-1.4193896174872553
24.0,0.4779981687507825,-0.8614017469349492,-0.44521229170077503,0.9701590340500921,0.7513128949186307,-0.7669886351194938,-0.5730141681897303,0.15477636737379652,1.397999896260886,-0.8150790183794806,-0.24575359296825391,-0.8436838928213466,0.3482152678572796,-0.41510858436700104,-0.5954097481523155,-1.2613348276666185,-0.060855682720091744,1.1392716065045352,-0.05814979473106957,-1.2921086217192612
24.5,-0.3185519067607763,-0.021274108002842088,-1.7360476561989324,0.8967260464842425,-0.2526107632998506,-1.130186290841801,-0.7087180763999201,0.07944133350725416,1.3595711392543726,-1.5826582258820956,0.6111376100479329,-0.7322969276878647,0.2058691281838415,-1.6187608319633875,-0.2561421841381982,-1.2826353924068652,-0.9109552234045337,0.07791937134663764,-0.9367089274079523,1.020305257220696
25.0,0.6647737285849029,0.6553638114477133,-0.4004900172514528,-0.9899765755603305,-1.0135706640557858,0.35275200520780914,2.1318273539450914,-0.09724550328523468,0.4795130687835857,-0.4190170844636455,0.8918293540661457,-0.634358137406209,1.5681292214657354,-1.2977833325888015,1.3310823061313766,0.7217632213255192,0.625437131229011,-0.4667812072747843,-1.3372845888018787,0.8769042482467675
